
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8854169e+06; maximum gradient component mag -2.3877e+07
 55 -0.05125 -1.03890e+05 | 56 -0.04787 -8.26101e+04 | 57  0.02325 -7.58265e+04
 58  0.03420 -7.12390e+04 | 59  0.00766 -7.78200e+04 | 60 -0.03469 -9.34583e+04
 61  0.04341 -6.64941e+04 | 62 -0.03958 -8.45624e+04 | 63  0.04535 -6.93612e+04
 64 -0.02633 -9.66184e+04 | 65 -0.03453 -9.54310e+04 | 66 -0.02914 -7.21192e+04
 67 -0.05165 -5.67962e+04 | 68 -0.02097 -3.95125e+04 | 69  0.00028 -2.48241e+05
 70  0.00627 -2.39411e+05 | 71 -0.00010 -2.33542e+05 | 72 -0.02881 -2.23136e+05
 73  0.01834 -1.83700e+05 | 74  0.02271 -5.73286e+03 | 75 -0.00348  2.05540e+02

Intermediate statistics: 75 variables; iteration 20; function evaluation 36; phase 1
Function value 4.3560262e+02; maximum gradient component mag 1.6179e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.09046  2.07693e+01 |  2  0.06772  1.56906e+01 |  3  0.03729  1.22667e+01
  4  0.05410  1.60522e+01 |  5  0.02906  9.93564e+00 |  6  0.01611  6.63976e+00
  7  0.00453  3.67495e+00 |  8 -0.01708 -1.63092e+00 |  9 -0.03195 -5.31152e+00
 10 -0.08984 -1.90043e+01 | 11 -0.01071 -5.60453e-01 | 12  0.04132  1.13653e+01
 13  0.00578  3.31295e+00 | 14  0.04821  1.32361e+01 | 15  0.00048  2.55098e+00
 16  0.04719  1.39684e+01 | 17  0.00335  4.00946e+00 | 18  0.05543  1.69099e+01
 19  0.07216  2.10437e+01 | 20  0.50182  7.63254e+01 | 21 -2.95968 -1.07874e+01
 22  0.06700  2.11137e+01 | 23  0.07435  2.39202e+01 | 24  0.31582  8.80962e+01
 25  2.22086  4.71526e+01 | 26  0.10735  4.05872e+01 | 27  2.34554  6.68354e+01
 28 -0.03284  2.84200e+00 | 29  0.06166  4.12587e+01 | 30  0.09335  6.36411e+01
 31  4.08105  6.48285e+01 | 32 -0.06088  3.47885e+00 | 33  2.86952  3.07531e+01
 34  3.13306 -3.13179e+01 | 35 -2.02293 -6.24997e+01 | 36 -0.27389 -5.48584e+01
 37 -1.43605  7.71116e+01 | 38  0.13540  1.75333e+01 | 39  0.10234  4.33672e+01
 40  0.43329  1.61792e+02 | 41  0.38460  6.54944e+00 | 42  2.27295  5.78896e+01
 43 -0.01352 -9.36209e+00 | 44  0.24979 -5.80516e+00 | 45  0.03211 -7.48405e-01
 46  0.04431  6.60895e+00 | 47 -0.04485 -6.99744e+00 | 48 -1.87722  2.17749e+01
 49 -0.09744 -9.70630e+00 | 50 -0.11009 -1.25666e+01 | 51 -0.00345  2.81205e+01
 52 -0.11483 -1.56627e+01 | 53 -0.08981 -1.92410e+01 | 54 -0.04955 -2.27342e+01
 55 -0.11631 -3.76490e+01 | 56  0.08511 -4.75293e+01 | 57 -0.24466 -5.80352e+01
 58  0.03202 -4.68036e+01 | 59 -0.09902 -3.67042e+01 | 60 -0.00391 -2.61452e+01
 61  0.03051 -1.46466e+01 | 62  0.00440  8.05158e+00 | 63  0.03385  3.04561e+01
 64  0.08420  3.58691e+01 | 65 -0.07457 -1.67087e+01 | 66  0.02202 -4.06727e+00
 67 -0.02131 -1.91071e+01 | 68 -0.07309 -2.94193e+01 | 69  0.01443  6.88219e+00
 70 -0.04259  1.35055e+01 | 71 -0.05025  6.17307e+00 | 72  0.11628  4.59341e+01
 73  0.11783  3.24815e+01 | 74 -0.01426  5.20361e-01 | 75 -0.01641  3.06871e-02
75 variables; iteration 40; function evaluation 66; phase 1
Function value 2.7009038e+02; maximum gradient component mag 1.7302e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.11581  3.30641e+01 |  2 -0.03260 -8.35272e+00 |  3 -0.04473 -7.42586e+00
  4 -0.04155 -6.70889e+00 |  5 -0.03545 -5.30935e+00 |  6 -0.02795 -3.59969e+00
  7 -0.01643 -9.11242e-01 |  8  0.01217  5.84540e+00 |  9  0.01841  7.22818e+00
 10 -0.08152 -1.65316e+01 | 11  0.01833  7.02126e+00 | 12 -0.03062 -4.55609e+00
 13  0.03028  9.74528e+00 | 14 -0.02887 -4.11100e+00 | 15  0.03827  1.17187e+01
 16 -0.02239 -2.34766e+00 | 17  0.03093  1.04997e+01 | 18 -0.03743 -5.62897e+00
 19 -0.02526 -2.75612e+00 | 20  0.17585  4.19513e+01 | 21 -2.95060 -4.80615e+00
 22 -0.04718 -7.75778e+00 | 23 -0.04476 -6.80615e+00 | 24  0.08165  2.54873e+01
 25  1.97243 -1.23006e+01 | 26 -0.09086 -1.76739e+01 | 27  2.31275  6.26097e+01
 28  0.02381  1.90408e+01 | 29 -0.04629 -6.72611e-01 | 30 -0.03786  4.19466e+00
 31  3.71722 -5.67958e+01 | 32  0.00289  2.55252e+01 | 33  2.04704 -9.32607e+00
 34  3.65143 -6.55438e+01 | 35 -1.83951  1.98332e+01 | 36 -0.20429 -3.10114e+01
 37 -1.67795  7.44159e+01 | 38 -0.05358 -8.88686e+01 | 39 -0.07284 -1.39455e+01
 40  0.41990  1.73024e+02 | 41  0.25806  4.63924e+01 | 42  2.08716  2.01805e+01
 43  0.01016  5.06241e+00 | 44  0.30363  7.01197e+01 | 45  0.19820  5.06931e+01
 46 -0.01740 -9.55522e-01 | 47  0.03537  1.26539e+01 | 48 -1.91953  1.53926e+01
 49  0.00291  8.82641e+00 | 50  0.02830  1.78315e+01 | 51 -0.07285 -1.24917e+01
 52  0.00042  1.32271e+01 | 53  0.01472  5.06225e+00 | 54 -0.02112 -1.26464e+01
 55 -0.05673 -2.11881e+01 | 56  0.13272  1.38047e+00 | 57 -0.13473 -3.21501e+01
 58  0.10210  2.24441e+01 | 59 -0.00285  7.35083e+00 | 60  0.02965  1.42951e+01
 61  0.11939  2.93997e+01 | 62 -0.05270 -7.78542e+00 | 63  0.04247  2.09625e+01
 64  0.11698  3.88508e+01 | 65  0.01336  7.90188e+00 | 66  0.03684  1.03757e+01
